MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Cori Bush,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Tom McClintock,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Thomas P. Tiffany,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Cliff Bentz,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Harriet M. Hageman,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Wesley Hunt,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Joe Neguse,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Kelly Armstrong,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115265,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Thomas Massie,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Jefferson Van Drew,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Troy E. Nehls,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Kevin Kiley,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Steve Cohen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
" Henry C. ""Hank"" Johnson, Jr.",PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Scott Perry,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Tim Burchett,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Eric Burlison,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Eleanor Holmes Norton,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Daniel Webster,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Garret Graves,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Doug LaMalfa,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Bruce Westerman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Jenniffer Gonzelez-Colen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Pete Stauber,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Mike Collins,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 John S. Duarte,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Grace F. Napolitano,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Jared Huffman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Mary Sattler Peltola,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Val T. Hoyle,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115262,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Thomas Massie,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Jefferson Van Drew,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Troy E. Nehls,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Kevin Kiley,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Steve Cohen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
" Henry C. ""Hank"" Johnson, Jr.",PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,"Wednesday, February 1, 2023"
 Scott Perry,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Tim Burchett,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Eric Burlison,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Eleanor Holmes Norton,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Daniel Webster,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Garret Graves,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Doug LaMalfa,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Bruce Westerman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Jenniffer Gonzelez-Colen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Pete Stauber,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Mike Collins,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 John S. Duarte,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Grace F. Napolitano,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Jared Huffman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Mary Sattler Peltola,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Val T. Hoyle,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115263,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Jim Jordan,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Andy Biggs,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Russell Fry,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Cori Bush,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,"Wednesday, February 1, 2023"
 Tom McClintock,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Thomas P. Tiffany,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Cliff Bentz,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Harriet M. Hageman,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Wesley Hunt,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Joe Neguse,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Kelly Armstrong,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115264,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Paul A. Gosar,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Lauren Boebert,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Anna Paulina Luna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Alexandria Ocasio-Cortez,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Katie Porter,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Melanie A. Stansbury,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115266,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Debbie Dingell,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,"Wednesday, February 1, 2023"
 Gus M. Bilirakis,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Larry Bucshon,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Neal P. Dunn,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Diana Harshbarger,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Jay Obernolte,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Cathy McMorris Rodgers,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Debbie Dingell,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Robin L. Kelly,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Lisa Blunt Rochester,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Lori Trahan,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
" Frank Pallone, Jr.",IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115361,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Russ Fulcher,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Debbie Dingell,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115280,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115346,"Wednesday, February 1, 2023"
 Terri A. Sewell,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115272,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115274,"Thursday, February 2, 2023"
 Marc A. Veasey,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115272,IF16,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115336,"Thursday, February 2, 2023"
 Scott Perry,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Tim Burchett,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Eric Burlison,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Eleanor Holmes Norton,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Sam Graves,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 John Garamendi,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 Salud O. Carbajal,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 Seth Moulton,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 Marilyn Strickland,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 Patrick Ryan,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
" Eric A. ""Rick"" Crawford",PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115338,"Tuesday, February 7, 2023"
 Andre Carson,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115338,"Tuesday, February 7, 2023"
 Daniel Webster,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Garret Graves,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Doug LaMalfa,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Bruce Westerman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Jenniffer Gonzelez-Colen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Pete Stauber,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Mike Collins,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 John S. Duarte,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Grace F. Napolitano,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Jared Huffman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Mary Sattler Peltola,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Val T. Hoyle,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115276,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115285,"Tuesday, February 7, 2023"
 Pete Sessions,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 William R. Timmons IV,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Byron Donalds,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Stephen F. Lynch,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Ayanna Pressley,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Rashida Tlaib,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115281,"Tuesday, February 7, 2023"
 Steven Horsford,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115293,"Tuesday, February 7, 2023"
 J. French Hill,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115338,"Tuesday, February 7, 2023"
 James A. Himes,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115338,"Tuesday, February 7, 2023"
 Josh Gottheimer,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115279,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115338,"Tuesday, February 7, 2023"
